barcode,status,matriz_name,matriz_list_price,matriz_standard_price,branch_id,branch_name,branch_list_price_before,branch_standard_price_before,branch_list_price_after,branch_standard_price_after,error
7707773836777,NOT_IN_BRANCH,ESMALTE MASGLO ARTISTICA,1.96,1.7,,,,,,,
7707773834209,NOT_IN_BRANCH,ESMALTE MASGLO AZUL REY,1.96,1.7,,,,,,,
7707773834704,NOT_IN_BRANCH,ESMALTE MASGLO BASE FORTALECEDORA,2.17391304,1.63,,,,,,,
7707773839082,NOT_IN_BRANCH,ESMALTE MASGLO BRILLO BENEVOLENTE,1.96,1.7,,,,,,,
7707773839723,NOT_IN_BRANCH,ESMALTE MASGLO BRILLO DESTELLOS,2.17391304,1.52,,,,,,,
7707194534153,NOT_IN_BRANCH,ESMALTE MASGLO BRILLO SECANTE,2.17391304,1.64,,,,,,,
7707773839990,NOT_IN_BRANCH,ESMALTE MASGLO BRILLO SEDA,2.17391304,1.52,,,,,,,
7707773839099,NOT_IN_BRANCH,ESMALTE MASGLO COMICA,2.17391304,1.52,,,,,,,
7707194531589,NOT_IN_BRANCH,ESMALTE MASGLO CONSENTIDA,1.96,1.7,,,,,,,
7707773836760,NOT_IN_BRANCH,ESMALTE MASGLO CREADORA,1.96,1.7,,,,,,,
7707363368947,NOT_IN_BRANCH,ESMALTE MASGLO DECIDIDA,1.96,1.7,,,,,,,
7707773839174,NOT_IN_BRANCH,ESMALTE MASGLO DESLUMBRANTE,1.96,1.7,,,,,,,
7707773836623,NOT_IN_BRANCH,ESMALTE MASGLO EMPODERADA,1.96,1.7,,,,,,,
7707109996298,NOT_IN_BRANCH,ESMALTE MASGLO ENCANTADORA,2.17391304,1.52,,,,,,,
7707773830881,NOT_IN_BRANCH,ESMALTE MASGLO EUFORICA,1.96,1.7,,,,,,,
7707773836807,NOT_IN_BRANCH,ESMALTE MASGLO EXCITANTE,1.96,1.7,,,,,,,
7707194535921,NOT_IN_BRANCH,ESMALTE MASGLO FRANCA,1.96,1.7,,,,,,,
7707773836722,NOT_IN_BRANCH,ESMALTE MASGLO HIPPIE,1.96,1.7,,,,,,,
7707773839075,NOT_IN_BRANCH,ESMALTE MASGLO IDEALISTA,2.17391304,1.52,,,,,,,
7707363366547,NOT_IN_BRANCH,ESMALTE MASGLO IMPONENTE,2.17391304,1.52,,,,,,,
7707773830775,NOT_IN_BRANCH,ESMALTE MASGLO INCLUSIVA,1.96,1.7,,,,,,,
7707773839167,NOT_IN_BRANCH,ESMALTE MASGLO INFLUYENTE,1.96,1.7,,,,,,,
7707363364710,NOT_IN_BRANCH,ESMALTE MASGLO INSPIRADORA,1.96,1.7,,,,,,,
7707363363997,NOT_IN_BRANCH,ESMALTE MASGLO INTUITIVA,2.17391304,1.52,,,,,,,
7707363368183,NOT_IN_BRANCH,ESMALTE MASGLO MAJESTUOSA,1.96,1.7,,,,,,,
7707363363133,NOT_IN_BRANCH,ESMALTE MASGLO MATIFICADOR,2.17391304,1.52,,,,,,,
7707194530773,NOT_IN_BRANCH,ESMALTE MASGLO MATRIMONIO,1.96,1.7,,,,,,,
7707773836647,NOT_IN_BRANCH,ESMALTE MASGLO MINIMALISTA,1.96,1.7,,,,,,,
7707773832243,NOT_IN_BRANCH,ESMALTE MASGLO ORGULLOSA,1.96,1.7,,,,,,,
7707773836692,NOT_IN_BRANCH,ESMALTE MASGLO OSTENTOSA,1.96,1.7,,,,,,,
7707773839181,NOT_IN_BRANCH,ESMALTE MASGLO PASIONAL,1.96,1.7,,,,,,,
7707773835701,NOT_IN_BRANCH,ESMALTE MASGLO PERFECCIONISTA,1.96,1.7,,,,,,,
7707773834292,NOT_IN_BRANCH,ESMALTE MASGLO PINO,1.96,1.7,,,,,,,
7707773839129,NOT_IN_BRANCH,ESMALTE MASGLO PRECISA,1.96,1.7,,,,,,,
7707773830553,NOT_IN_BRANCH,ESMALTE MASGLO RELAJADA,1.96,1.7,,,,,,,
7707109973039,NOT_IN_BRANCH,ESMALTE MASGLO REVOLUCIONARIA ,1.73913043,1.49,,,,,,,
7707773837163,NOT_IN_BRANCH,ESMALTE MASGLO SUSCEPTIBLE,1.96,1.7,,,,,,,
7707773834308,NOT_IN_BRANCH,ESMALTE MASGLO TIZA DECORACION,2.17391304,1.52,,,,,,,
7707773830928,NOT_IN_BRANCH,ESMALTE MASGLO TRABAJADORA,1.96,1.7,,,,,,,
7707363363867,NOT_IN_BRANCH,ESMALTE MASGLO ZANGANA,1.96,1.7,,,,,,,
7861168841040,NOT_IN_BRANCH,ESMALTE MASTER NAILS  #11,4.34782609,3.4,,,,,,,
7861168842740,NOT_IN_BRANCH,ESMALTE MASTER NAILS # 04,4.57,3.47,,,,,,,
7861168842757,NOT_IN_BRANCH,ESMALTE MASTER NAILS # 05,4.34782609,3.4,,,,,,,
7861168840357,NOT_IN_BRANCH,ESMALTE MASTER NAILS # 14,4.34782609,3.4,,,,,,,
7861168840364,NOT_IN_BRANCH,ESMALTE MASTER NAILS # 22,4.34782609,3.4,,,,,,,
7861168840371,NOT_IN_BRANCH,ESMALTE MASTER NAILS # 23,4.34782609,3.4,,,,,,,
7861168840388,NOT_IN_BRANCH,ESMALTE MASTER NAILS # 28,4.34782609,3.4,,,,,,,
7861168840395,NOT_IN_BRANCH,ESMALTE MASTER NAILS # 31,4.34782609,3.4,,,,,,,
7861168840418,NOT_IN_BRANCH,ESMALTE MASTER NAILS # 34,4.34782609,3.4,,,,,,,
7861168840777,NOT_IN_BRANCH,ESMALTE MASTER NAILS # 378,4.34782609,3.4,,,,,,,
7861168840449,NOT_IN_BRANCH,ESMALTE MASTER NAILS # 42,4.34782609,3.4,,,,,,,
7861168840456,NOT_IN_BRANCH,ESMALTE MASTER NAILS # 46,4.34782609,3.4,,,,,,,
7861168840593,NOT_IN_BRANCH,ESMALTE MASTER NAILS # 474,4.34782609,3.4,,,,,,,
7861168840463,NOT_IN_BRANCH,ESMALTE MASTER NAILS # 48,4.34782609,3.4,,,,,,,
7861168840814,NOT_IN_BRANCH,ESMALTE MASTER NAILS # 499,4.34782609,3.4,,,,,,,
1234503800,NOT_IN_BRANCH,ESMALTE MASTER NAILS # 50,4.34782609,3.4,,,,,,,
7861168840821,NOT_IN_BRANCH,ESMALTE MASTER NAILS # 502,4.34782609,3.4,,,,,,,
7861168840838,NOT_IN_BRANCH,ESMALTE MASTER NAILS # 505,4.34782609,3.4,,,,,,,
7861168840852,NOT_IN_BRANCH,ESMALTE MASTER NAILS # 509,4.34782609,3.4,,,,,,,
7861168840326,NOT_IN_BRANCH,ESMALTE MASTER NAILS # 6,4.34782609,3.4,,,,,,,
7861168840869,NOT_IN_BRANCH,ESMALTE MASTER NAILS # 670,4.34782609,3.4,,,,,,,
7861168840333,NOT_IN_BRANCH,ESMALTE MASTER NAILS # 7,4.34782609,3.4,,,,,,,
7861168840906,NOT_IN_BRANCH,ESMALTE MASTER NAILS # 723,4.34782609,3.4,,,,,,,
7861168840791,NOT_IN_BRANCH,ESMALTE MASTER NAILS # 862,4.34782609,3.4,,,,,,,
7861868840838,NOT_IN_BRANCH,ESMALTE MASTERNAILS GEL POLIS,4.34782609,2.6,,,,,,,
7509552932904,NOT_IN_BRANCH,ESMALTE MENTA FRESCA,1.30434783,0.84,,,,,,,
7702433322515,NOT_IN_BRANCH,ESMALTE MERLOT 245,1.30434783,0.8,,,,,,,
7772686760013,NOT_IN_BRANCH,ESMALTE MISS SUMER BLANCO/NEGRO,1.735,1.2,,,,,,,
CAEGL'01,NOT_IN_BRANCH,ESMALTE OJO DE GATO # 001 COQUETAS 15ML ,4.34782609,3.11,,,,,,,
CAEGL'04,NOT_IN_BRANCH,ESMALTE OJO DE GATO # 004 COQUETAS 15ML ,4.34782609,3.11,,,,,,,
CAEGL'05,NOT_IN_BRANCH,ESMALTE OJO DE GATO # 005 COQUETAS 15ML ,4.34782609,3.11,,,,,,,
8672488267347,NOT_IN_BRANCH,ESMALTE OJO DE GATO #34,3.2608697,2.75,,,,,,,
7702433298926,NOT_IN_BRANCH,ESMALTE OLE Y OLE,1.30434783,0.8,,,,,,,
7702433298704,NOT_IN_BRANCH,ESMALTE PAGODA ,1.30434783,0.8,,,,,,,
7509552873030,NOT_IN_BRANCH,ESMALTE PALMERA,1.30434783,0.8,,,,,,,
7702433298544,NOT_IN_BRANCH,ESMALTE PETALO 14,1.30434783,0.84,,,,,,,
7509552847161,NOT_IN_BRANCH,ESMALTE PETUÑA 349,1.30434783,0.8,,,,,,,
6933753190015,NOT_IN_BRANCH,ESMALTE PLANITUN #019,3.91304348,2.78,,,,,,,
7702433289740,NOT_IN_BRANCH,ESMALTE PLATINO 04,1.30434783,0.8,,,,,,,
2345678920116,NOT_IN_BRANCH,ESMALTE PRECIOSAS DIFERENTE COLOR,1.08695652,0.85,,,,,,,
0005000200,NOT_IN_BRANCH,ESMALTE PRECIOSAS TOP LUMINOUS 04 Y 05,1.0,0.0,,,,,,,
7702433322638,NOT_IN_BRANCH,ESMALTE PRINCESA 256,1.30434783,0.8,,,,,,,
7509552843415,NOT_IN_BRANCH,ESMALTE RADIANTE 321,1.30434783,0.8,,,,,,,
7707773839860,NOT_IN_BRANCH,ESMALTE RAZONABLE MASGLO ,1.9565217,1.52,,,,,,,
7861168870941,NOT_IN_BRANCH,ESMALTE REFLECTIVO PINK MASTER,3.91304348,3.06,,,,,,,
7861168870934,NOT_IN_BRANCH,ESMALTE REFLECTIVO SILVER MASTER,3.91304348,3.06,,,,,,,
7509552873047,NOT_IN_BRANCH,ESMALTE RELAX,1.30434783,0.8,,,,,,,
7509552924831,NOT_IN_BRANCH,ESMALTE RENACER,1.30434783,0.8,,,,,,,
7707178031111,NOT_IN_BRANCH,ESMALTE RODHER ,1.74,1.45,,,,,,,
7707178046450,NOT_IN_BRANCH,ESMALTE RODHER ,1.74,1.45,,,,,,,
7707178030695,NOT_IN_BRANCH,ESMALTE RODHER  CAPUCHINO,1.74,1.45,,,,,,,
7707178032637,NOT_IN_BRANCH,ESMALTE RODHER 14,1.7391304,1.45,,,,,,,
7707178031845,NOT_IN_BRANCH,ESMALTE RODHER 16,1.7391304,1.5,,,,,,,
7707178036871,NOT_IN_BRANCH,ESMALTE RODHER ACRILIC FAST,1.74,1.45,,,,,,,
7707178030169,NOT_IN_BRANCH,ESMALTE RODHER AMAPOLA,1.74,1.45,,,,,,,
7707178030350,NOT_IN_BRANCH,ESMALTE RODHER AMARILLO DECORACION,1.74,1.45,,,,,,,
7707178038929,NOT_IN_BRANCH,ESMALTE RODHER ARMONIA,1.74,1.45,,,,,,,
7707178040045,NOT_IN_BRANCH,ESMALTE RODHER ARMY,1.74,1.45,,,,,,,
7707178033023,NOT_IN_BRANCH,ESMALTE RODHER AZAFRAN,1.74,1.45,,,,,,,
7707178030725,NOT_IN_BRANCH,ESMALTE RODHER AZALEA,1.74,1.45,,,,,,,
7707178030329,NOT_IN_BRANCH,ESMALTE RODHER AZUL DECORACIO,1.74,1.45,,,,,,,
7707178030732,NOT_IN_BRANCH,ESMALTE RODHER BEGONIA,1.74,1.45,,,,,,,
7707178030190,NOT_IN_BRANCH,ESMALTE RODHER BELLADONA,1.74,1.45,,,,,,,
7707178040328,NOT_IN_BRANCH,ESMALTE RODHER BENGALI,1.74,1.45,,,,,,,
7707178031890,NOT_IN_BRANCH,ESMALTE RODHER BLACK,1.7391304,1.45,,,,,,,
7707178030121,NOT_IN_BRANCH,ESMALTE RODHER BLANCO CUBRIMIENTO EXTREMO,1.74,1.45,,,,,,,
7707178034143,NOT_IN_BRANCH,ESMALTE RODHER BLANCO DECORACION,1.74,1.45,,,,,,,
7707178030299,NOT_IN_BRANCH,ESMALTE RODHER BLANCO EJECUTIVO,1.74,1.45,,,,,,,
7707178030749,NOT_IN_BRANCH,ESMALTE RODHER BLANCO NIEVE,1.74,1.45,,,,,,,
7707178034099,NOT_IN_BRANCH,ESMALTE RODHER BLANCO NOVIA,1.74,1.45,,,,,,,
7707178030442,NOT_IN_BRANCH,ESMALTE RODHER BLANCO PERLADO,1.74,1.45,,,,,,,
7707178030480,NOT_IN_BRANCH,ESMALTE RODHER BLANCO VISOS,1.74,1.45,,,,,,,
7707178031906,NOT_IN_BRANCH,ESMALTE RODHER BLUE,1.74,1.45,,,,,,,
7707178040335,NOT_IN_BRANCH,ESMALTE RODHER BOMBAI,1.74,1.45,,,,,,,
7707178038721,NOT_IN_BRANCH,ESMALTE RODHER BONITA Y CASUAL,1.74,1.45,,,,,,,
7707178039827,NOT_IN_BRANCH,ESMALTE RODHER BRILLO GLASEADO,1.7391304,1.45,,,,,,,
7707178037441,NOT_IN_BRANCH,ESMALTE RODHER BRILLO MATE,1.7391304,1.45,,,,,,,
7707178034211,NOT_IN_BRANCH,ESMALTE RODHER BRILLO SECANTE,1.7391304,1.45,,,,,,,
7707178030466,NOT_IN_BRANCH,ESMALTE RODHER BRONCE PERLADO,1.74,1.45,,,,,,,
7707178030374,NOT_IN_BRANCH,ESMALTE RODHER CAFE,1.74,1.45,,,,,,,
7707178033498,NOT_IN_BRANCH,ESMALTE RODHER CAFE,1.74,1.45,,,,,,,
7707178030558,NOT_IN_BRANCH,ESMALTE RODHER CAFE FRANCES,1.74,1.45,,,,,,,
7707178030312,NOT_IN_BRANCH,ESMALTE RODHER CELESTE PASTEL,1.74,1.45,,,,,,,
7707178030572,NOT_IN_BRANCH,ESMALTE RODHER CELESTE PERLADO,1.74,1.45,,,,,,,
7707178030060,NOT_IN_BRANCH,ESMALTE RODHER CEREZA,1.74,1.45,,,,,,,
7707178030411,NOT_IN_BRANCH,ESMALTE RODHER CEREZA PERLADO,1.74,1.45,,,,,,,
7707178036956,NOT_IN_BRANCH,ESMALTE RODHER CESTILLO,1.74,1.45,,,,,,,
7707178048997,NOT_IN_BRANCH,ESMALTE RODHER CIELO AZUL,1.74,1.45,,,,,,,
7707178033801,NOT_IN_BRANCH,ESMALTE RODHER CIRUELA,1.74,1.45,,,,,,,
7707178047990,NOT_IN_BRANCH,ESMALTE RODHER COCO LOCO,1.74,1.45,,,,,,,
7707178044180,NOT_IN_BRANCH,ESMALTE RODHER COCO LOCO,1.74,1.45,,,,,,,
7707178030268,NOT_IN_BRANCH,ESMALTE RODHER CORAL,1.74,1.45,,,,,,,
7707178030251,NOT_IN_BRANCH,ESMALTE RODHER CURUBA,1.74,1.45,,,,,,,
7707178030152,NOT_IN_BRANCH,ESMALTE RODHER DALIA,1.74,1.45,,,,,,,
7707178045378,NOT_IN_BRANCH,ESMALTE RODHER DRESS CODE,1.74,1.45,,,,,,,
7707178039797,NOT_IN_BRANCH,ESMALTE RODHER DULCE MENTA,1.74,1.45,,,,,,,
7707178038912,NOT_IN_BRANCH,ESMALTE RODHER EQUILIBRIO,1.74,1.45,,,,,,,
7707178030657,NOT_IN_BRANCH,ESMALTE RODHER ESCARCHA AZUL,1.74,1.45,,,,,,,
7707178030640,NOT_IN_BRANCH,ESMALTE RODHER ESCARCHA GRIS,1.7391304,1.45,,,,,,,
7707178038110,NOT_IN_BRANCH,ESMALTE RODHER ESMERALDA,1.74,1.45,,,,,,,
7707178040083,NOT_IN_BRANCH,ESMALTE RODHER ESPEJO INTENSO,1.74,1.45,,,,,,,
7707178045163,NOT_IN_BRANCH,ESMALTE RODHER FASHION,1.74,1.45,,,,,,,
7707178030473,NOT_IN_BRANCH,ESMALTE RODHER FLAMENGO,1.74,1.45,,,,,,,
7707178030237,NOT_IN_BRANCH,ESMALTE RODHER FRAMBUESA,1.74,1.45,,,,,,,
7707178030015,NOT_IN_BRANCH,ESMALTE RODHER FRESA,1.74,1.45,,,,,,,
7707178033368,NOT_IN_BRANCH,ESMALTE RODHER FUCHSIA,1.74,1.45,,,,,,,
7707178031937,NOT_IN_BRANCH,ESMALTE RODHER FUCHSIA,1.74,1.45,,,,,,,
7707178030275,NOT_IN_BRANCH,ESMALTE RODHER FUCSIA,1.74,1.45,,,,,,,
7707178030220,NOT_IN_BRANCH,ESMALTE RODHER GARDENA,1.74,1.45,,,,,,,
7707178035027,NOT_IN_BRANCH,ESMALTE RODHER GARDENIA PERLADO,1.74,1.45,,,,,,,
7707178035539,NOT_IN_BRANCH,ESMALTE RODHER GLITER MOON,1.74,1.45,,,,,,,
7707178035522,NOT_IN_BRANCH,ESMALTE RODHER GLITER ORION,1.74,1.45,,,,,,,
7707178039018,NOT_IN_BRANCH,ESMALTE RODHER GO GO,1.74,1.45,,,,,,,
7707178030701,NOT_IN_BRANCH,ESMALTE RODHER GRIS PASTEL,1.74,1.45,,,,,,,
7707178038745,NOT_IN_BRANCH,ESMALTE RODHER GUAPISIMA,1.74,1.45,,,,,,,
7707178039780,NOT_IN_BRANCH,ESMALTE RODHER GUMMY,1.74,1.45,,,,,,,
7707178032644,NOT_IN_BRANCH,ESMALTE RODHER JAZMIN,1.74,1.45,,,,,,,
7707178036086,NOT_IN_BRANCH,ESMALTE RODHER LAVANDER,1.74,1.45,,,,,,,
7707178036093,NOT_IN_BRANCH,ESMALTE RODHER LEMON,1.74,1.45,,,,,,,
7707178047280,NOT_IN_BRANCH,ESMALTE RODHER LIKE,1.74,1.45,,,,,,,
7707178030053,NOT_IN_BRANCH,ESMALTE RODHER LILA,1.74,1.45,,,,,,,
7707178030404,NOT_IN_BRANCH,ESMALTE RODHER LILA PERLADO,1.74,1.74,,,,,,,
7707178030503,NOT_IN_BRANCH,ESMALTE RODHER LIRIO,1.74,1.45,,,,,,,
7707178038691,NOT_IN_BRANCH,ESMALTE RODHER LOOK NATURAL,1.74,1.45,,,,,,,
7707178039025,NOT_IN_BRANCH,ESMALTE RODHER LOVE,1.74,1.45,,,,,,,
7707178030213,NOT_IN_BRANCH,ESMALTE RODHER MAGENTA,1.74,1.45,,,,,,,
7707178032392,NOT_IN_BRANCH,ESMALTE RODHER MAGENTA NEON,1.74,1.45,,,,,,,
7707178032194,NOT_IN_BRANCH,ESMALTE RODHER MAGENTA NEON,1.74,1.45,,,,,,,
7707178030145,NOT_IN_BRANCH,ESMALTE RODHER MANDARINA,1.74,1.45,,,,,,,
7707178048959,NOT_IN_BRANCH,ESMALTE RODHER MANDARINA FRAPE,1.74,1.45,,,,,,,
7707178038936,NOT_IN_BRANCH,ESMALTE RODHER MANTRA,1.74,1.45,,,,,,,
7707178030039,NOT_IN_BRANCH,ESMALTE RODHER MARRON,1.74,1.45,,,,,,,
7707178035898,NOT_IN_BRANCH,ESMALTE RODHER METAL MALVA,1.74,1.45,,,,,,,
7707178035904,NOT_IN_BRANCH,ESMALTE RODHER METAL ORO,1.74,1.45,,,,,,,
7707178035850,NOT_IN_BRANCH,ESMALTE RODHER METAL PLATA,1.7391304,1.45,,,,,,,
7707178035928,NOT_IN_BRANCH,ESMALTE RODHER METAL ROSA,1.74,1.45,,,,,,,
7707178035935,NOT_IN_BRANCH,ESMALTE RODHER METAL ZAFIRO,1.74,1.45,,,,,,,
7707178030534,NOT_IN_BRANCH,ESMALTE RODHER MIEL,1.74,1.45,,,,,,,
7707178030244,NOT_IN_BRANCH,ESMALTE RODHER MOCKA,1.74,1.45,,,,,,,
7707178030596,NOT_IN_BRANCH,ESMALTE RODHER MORA,1.74,1.45,,,,,,,
7707178048508,NOT_IN_BRANCH,ESMALTE RODHER MORA BORA,1.74,1.45,,,,,,,
7707178032408,NOT_IN_BRANCH,ESMALTE RODHER NARANJA NEON,1.74,1.45,,,,,,,
7707178033238,NOT_IN_BRANCH,ESMALTE RODHER NEGRO,1.7391304,1.45,,,,,,,
7707178030305,NOT_IN_BRANCH,ESMALTE RODHER NEGRO ,1.7391304,1.45,,,,,,,
7707178031050,NOT_IN_BRANCH,ESMALTE RODHER NEGRO DECORACION,1.7391304,1.45,,,,,,,
7707178040342,NOT_IN_BRANCH,ESMALTE RODHER NEVA,1.74,1.45,,,,,,,
7707178046481,NOT_IN_BRANCH,ESMALTE RODHER NO TE COMPLIQUES,1.74,1.45,,,,,,,
7707178030688,NOT_IN_BRANCH,ESMALTE RODHER NOMEOLVIDES,1.74,1.45,,,,,,,
7707178030282,NOT_IN_BRANCH,ESMALTE RODHER NOVIA,1.74,1.45,,,,,,,
7707178030510,NOT_IN_BRANCH,ESMALTE RODHER NUEZ,1.74,1.45,,,,,,,
7707178030633,NOT_IN_BRANCH,ESMALTE RODHER ORQUIDEA,1.74,1.45,,,,,,,
7707178030077,NOT_IN_BRANCH,ESMALTE RODHER PALO ROSA,1.74,1.45,,,,,,,
7707178038707,NOT_IN_BRANCH,ESMALTE RODHER PASARELA,1.74,1.45,,,,,,,
7707178030114,NOT_IN_BRANCH,ESMALTE RODHER PIEL,1.74,1.45,,,,,,,
7707178030435,NOT_IN_BRANCH,ESMALTE RODHER PIEL PERLADO,1.74,1.45,,,,,,,
7707178039803,NOT_IN_BRANCH,ESMALTE RODHER PISTACHO,1.74,1.45,,,,,,,
7707178044760,NOT_IN_BRANCH,ESMALTE RODHER PIÑA COLADA,1.74,1.45,,,,,,,
7707178038080,NOT_IN_BRANCH,ESMALTE RODHER PLOMO,1.74,1.45,,,,,,,
7707178031968,NOT_IN_BRANCH,ESMALTE RODHER PURPLE,1.74,1.45,,,,,,,
7707178030183,NOT_IN_BRANCH,ESMALTE RODHER ROJO,1.74,1.45,,,,,,,
7707178033436,NOT_IN_BRANCH,ESMALTE RODHER ROJO CHINO,1.74,1.45,,,,,,,
7707178030022,NOT_IN_BRANCH,ESMALTE RODHER ROJO ESCARLATA,1.74,1.45,,,,,,,
7707178030398,NOT_IN_BRANCH,ESMALTE RODHER ROJO PERLADO,1.74,1.45,,,,,,,
7707178030046,NOT_IN_BRANCH,ESMALTE RODHER ROJO VINO,1.74,1.45,,,,,,,
7707178030541,NOT_IN_BRANCH,ESMALTE RODHER ROSA FRANCES,1.74,1.45,,,,,,,
7707178030138,NOT_IN_BRANCH,ESMALTE RODHER ROSA PASTEL,1.74,1.45,,,,,,,
7707178030626,NOT_IN_BRANCH,ESMALTE RODHER ROSALIS,1.74,1.45,,,,,,,
7707178037991,NOT_IN_BRANCH,ESMALTE RODHER SALMON NEON,1.74,1.45,,,,,,,
7707178037984,NOT_IN_BRANCH,ESMALTE RODHER SALMON NEON,1.74,1.45,,,,,,,
7707178040069,NOT_IN_BRANCH,ESMALTE RODHER SEDUCCION,1.74,1.45,,,,,,,
7707178042179,NOT_IN_BRANCH,ESMALTE RODHER SELFIE,1.74,1.45,,,,,,,
7707178041929,NOT_IN_BRANCH,ESMALTE RODHER SEXI,1.74,1.45,,,,,,,
7707178031982,NOT_IN_BRANCH,ESMALTE RODHER SHINY,1.7391304,1.45,,,,,,,
7707178036116,NOT_IN_BRANCH,ESMALTE RODHER SOFT BLUE,1.74,1.45,,,,,,,
7707178038714,NOT_IN_BRANCH,ESMALTE RODHER SUPER CHICK,1.0,0.0,,,,,,,
7707178048485,NOT_IN_BRANCH,ESMALTE RODHER SUSCRIBETE,1.74,1.45,,,,,,,
7707178032002,NOT_IN_BRANCH,ESMALTE RODHER TANGERINE,1.74,1.45,,,,,,,
7707178030619,NOT_IN_BRANCH,ESMALTE RODHER TULIPAN,1.74,1.45,,,,,,,
7707178036192,NOT_IN_BRANCH,ESMALTE RODHER TURQUESA,1.74,1.45,,,,,,,
7707178036208,NOT_IN_BRANCH,ESMALTE RODHER TURQUESA,1.74,1.45,,,,,,,
7707178036123,NOT_IN_BRANCH,ESMALTE RODHER VAINILLA,1.74,1.45,,,,,,,
7707178030343,NOT_IN_BRANCH,ESMALTE RODHER VERDE DECORACION,1.74,1.45,,,,,,,
7707178030336,NOT_IN_BRANCH,ESMALTE RODHER VERDE PASTEL,1.74,1.45,,,,,,,
7707178030206,NOT_IN_BRANCH,ESMALTE RODHER VINO TINTO,1.74,1.45,,,,,,,
7707178032323,NOT_IN_BRANCH,ESMALTE RODHER VIOLET,1.74,1.45,,,,,,,
7707178030107,NOT_IN_BRANCH,ESMALTE RODHER VIOLETA,1.74,1.45,,,,,,,
7707178038943,NOT_IN_BRANCH,ESMALTE RODHER VITAL,1.74,1.45,,,,,,,
7707178031838,NOT_IN_BRANCH,ESMALTE RODHER VITE,1.7391304,1.45,,,,,,,
7707178033979,NOT_IN_BRANCH,ESMALTE ROJO SALMON,1.74,1.45,,,,,,,
7509552847147,NOT_IN_BRANCH,ESMALTE ROSA 347,1.30434783,0.8,,,,,,,
7702433298551,NOT_IN_BRANCH,ESMALTE ROSA VIEJO 25,1.30434783,0.8,,,,,,,
7861168870699,NOT_IN_BRANCH,ESMALTE RUBER RB7,6.30434783,4.77666667,,,,,,,
7509552924817,NOT_IN_BRANCH,ESMALTE SABIDURIA,1.30434783,0.8,,,,,,,
7509552843545,NOT_IN_BRANCH,ESMALTE SENSACION 334,1.30434783,0.8,,,,,,,
7509552789164,NOT_IN_BRANCH,ESMALTE SERENA,1.30434783,1.34,,,,,,,
7509552789188,NOT_IN_BRANCH,ESMALTE SOFISTICADA,1.30434783,0.8,,,,,,,
7509552873023,NOT_IN_BRANCH,ESMALTE SOL,1.30434783,0.8,,,,,,,
7861168870866,NOT_IN_BRANCH,ESMALTE SPECTRA GALACTIK MASTER NAILS,3.91304348,2.87,,,,,,,
7702433327206,NOT_IN_BRANCH,ESMALTE SUEÑO 232,1.30434783,0.8,,,,,,,
7707194530384,NOT_IN_BRANCH,ESMALTE TIMIDA MASGLO GEL EVOLUTION,2.39130435,1.0,,,,,,,
7702433322447,NOT_IN_BRANCH,ESMALTE TINTO 238,1.30434783,0.8,,,,,,,
QZ'27,NOT_IN_BRANCH,ESMALTE TRASLUCIDO COQUETAS,3.2608695,1.85,,,,,,,
7509552847130,NOT_IN_BRANCH,ESMALTE TULIPAN,1.30434783,0.8,,,,,,,
7702433327169,NOT_IN_BRANCH,ESMALTE TUTU 228,1.30434783,0.8,,,,,,,
7509552873016,NOT_IN_BRANCH,ESMALTE VIKINI,1.30434783,0.8,,,,,,,
7861168870224,NOT_IN_BRANCH,ESMALTE VITRAL PINK MASTER,4.34782609,3.38,,,,,,,
7861168870231,NOT_IN_BRANCH,ESMALTE VITRAL PURPLE MASTER,4.34782609,3.3,,,,,,,
7861168870248,NOT_IN_BRANCH,ESMALTE VITRAL TURQUOISE,4.34782609,3.38,,,,,,,
7702433214933,NOT_IN_BRANCH,ESMALTE VOGUE,1.30434783,0.8,,,,,,,
7702433263337,NOT_IN_BRANCH,ESMALTE VOGUE,1.30434783,0.8,,,,,,,
7702433224673,NOT_IN_BRANCH,ESMALTE VOGUE,1.30434783,0.8,,,,,,,
7702433299107,NOT_IN_BRANCH,ESMALTE VOGUE JADE #67,1.3043478,0.8,,,,,,,
7702433289948,NOT_IN_BRANCH,ESMALTE VOGUE PASION #39,1.3043478,0.6,,,,,,,
7707773839198,NOT_IN_BRANCH,ESMALTEMASGLO DESTACADA,1.96,1.7,,,,,,,
MISS SUMMER,NOT_IN_BRANCH,ESMALTES MISS SUMER  DIFERENTES TONOS,1.735,1.15,,,,,,,
7707363369616,NOT_IN_BRANCH,ESMATE MASGLO BRILLO UÑAS MORDIDAS,1.95652174,1.82,,,,,,,
7861168870217,NOT_IN_BRANCH,ESMTE VITRAL YELLOW,4.34782609,3.38,,,,,,,
7861168836510,NOT_IN_BRANCH,ESPEJO CON BASE DE GATITO ,2.17391304,1.6,,,,,,,
7861168836503,NOT_IN_BRANCH,ESPEJO CON BASE DE OSITO SURT ,2.60869565,1.85,,,,,,,
30003,NOT_IN_BRANCH,ESPEJO DE BOLSILLO ,0.86956522,0.43478261,,,,,,,
1234563211231,NOT_IN_BRANCH,ESPEJO DE CARTERA ,0.86956522,0.75,,,,,,,
7861168848032,NOT_IN_BRANCH,ESPEJO DE CARTERA ,0.86956522,0.42,,,,,,,
