barcode,status,matriz_name,matriz_list_price,matriz_standard_price,branch_id,branch_name,branch_list_price_before,branch_standard_price_before,branch_list_price_after,branch_standard_price_after,error
8022033007292,UPDATED,TINTE FARMAVITA # 7.1,6.08695652,4.71,4397,TINTE FARMAVITA # 7.1,6.09,4.71,6.08695652,4.71,
8022033107541,UPDATED,TINTE FARMAVITA # 7.11,6.08695652,4.71,4398,TINTE FARMAVITA # 7.11,6.09,4.71,6.08695652,4.71,
8022033007568,UPDATED,TINTE FARMAVITA # 7.13,6.08695652,4.71,4399,TINTE FARMAVITA # 7.13,6.09,4.71,6.08695652,4.71,
8022033007360,UPDATED,TINTE FARMAVITA # 7.3,6.08695652,4.71,4400,TINTE FARMAVITA # 7.3,6.09,4.71,6.08695652,4.71,
8022033007469,UPDATED,TINTE FARMAVITA # 7.31,6.08695652,4.71,4401,TINTE FARMAVITA # 7.31,6.09,4.71,6.08695652,4.71,
8022033007483,UPDATED,TINTE FARMAVITA # 7.32,6.08695652,4.71,4402,TINTE FARMAVITA # 7.32,6.09,4.71,6.08695652,4.71,
8022033007704,UPDATED,TINTE FARMAVITA # 7.4,6.08695652,4.71,4403,TINTE FARMAVITA # 7.4,6.09,4.71,6.08695652,4.71,
8022033007759,UPDATED,TINTE FARMAVITA # 7.43,6.08695652,4.71,4404,TINTE FARMAVITA # 7.43,6.09,4.71,6.08695652,4.71,
8022033007728,UPDATED,TINTE FARMAVITA # 7.44,6.08695652,4.71,4405,TINTE FARMAVITA # 7.44,6.09,4.71,6.08695652,4.71,
8022033007889,UPDATED,TINTE FARMAVITA # 7.66,6.08695652,4.71,4406,TINTE FARMAVITA # 7.66,6.09,4.71,6.08695652,4.71,
8022033008091,UPDATED,TINTE FARMAVITA # 7.7,6.08695652,4.71,4407,TINTE FARMAVITA # 7.7,6.09,4.71,6.08695652,4.71,
8022033108609,UPDATED,TINTE FARMAVITA # 7.71,6.08695652,4.71,4408,TINTE FARMAVITA # 7.71,6.09,4.71,6.08695652,4.71,
8022033007070,UPDATED,TINTE FARMAVITA # 8.0,6.08695652,4.71,4409,TINTE FARMAVITA # 8.0,6.09,4.71,6.08695652,4.71,
8022033007148,UPDATED,TINTE FARMAVITA # 8.00,6.08695652,4.71,4410,TINTE FARMAVITA # 8.00,6.09,4.71,6.08695652,4.71,
8022033007193,UPDATED,TINTE FARMAVITA # 8.03,6.08695652,4.71,4411,TINTE FARMAVITA # 8.03,6.09,4.71,6.08695652,4.71,
8022033007230,UPDATED,TINTE FARMAVITA # 8.07,6.08695652,4.71,4412,TINTE FARMAVITA # 8.07,6.09,4.71,6.08695652,4.71,
8022033007308,UPDATED,TINTE FARMAVITA # 8.1,6.08695652,4.71,4413,TINTE FARMAVITA # 8.1,6.09,4.71,6.08695652,4.71,
8022033107558,UPDATED,TINTE FARMAVITA # 8.11,6.08695652,4.71,4414,TINTE FARMAVITA # 8.11,6.09,4.71,6.08695652,4.71,
8022033102065,UPDATED,TINTE FARMAVITA # 8.12,6.08695652,4.71,4415,TINTE FARMAVITA # 8.12,6.09,4.71,6.08695652,4.71,
8022033007575,UPDATED,TINTE FARMAVITA # 8.13,6.08695652,4.71,4416,TINTE FARMAVITA # 8.13,6.09,4.71,6.08695652,4.71,
8022033007711,UPDATED,TINTE FARMAVITA # 8.4,6.08695652,4.71,4417,TINTE FARMAVITA # 8.4,6.09,4.71,6.08695652,4.71,
8022033007780,UPDATED,TINTE FARMAVITA # 8.45,6.08695652,4.71,4418,TINTE FARMAVITA # 8.45,6.09,4.71,6.08695652,4.71,
8022033007896,UPDATED,TINTE FARMAVITA # 8.66,6.08695652,4.71,4419,TINTE FARMAVITA # 8.66,6.09,4.71,6.08695652,4.71,
8022033006882,UPDATED,TINTE FARMAVITA # 9.00,6.08695652,4.71,4420,TINTE FARMAVITA # 9.00,6.09,4.71,6.08695652,4.71,
8022033007629,UPDATED,TINTE FARMAVITA # 9.02,6.08695652,4.71,4421,TINTE FARMAVITA # 9.02,6.09,4.71,6.08695652,4.71,
8022033007247,UPDATED,TINTE FARMAVITA # 9.07,6.08695652,4.71,4422,TINTE FARMAVITA # 9.07,6.09,4.71,6.08695652,4.71,
8022033007315,UPDATED,TINTE FARMAVITA # 9.1,6.08695652,4.71,4423,TINTE FARMAVITA # 9.1,6.09,4.71,6.08695652,4.71,
8022033107565,UPDATED,TINTE FARMAVITA # 9.11,6.08695652,4.71,4424,TINTE FARMAVITA # 9.11,6.09,4.71,6.08695652,4.71,
8022033007582,UPDATED,TINTE FARMAVITA # 9.13,6.08695652,4.71,4425,TINTE FARMAVITA # 9.13,6.09,4.71,6.08695652,4.71,
8022033007933,UPDATED,TINTE FARMAVITA # 9.22,6.08695652,4.71,4426,TINTE FARMAVITA # 9.22,6.09,4.71,6.08695652,4.71,
8022033108692,UPDATED,TINTE FARMAVITA # 9.26,6.08695652,4.71,4427,TINTE FARMAVITA # 9.26,6.09,4.71,6.08695652,4.71,
8022033007384,UPDATED,TINTE FARMAVITA # 9.3,6.08695652,4.71,4428,TINTE FARMAVITA # 9.3,6.09,4.71,6.08695652,4.71,
8022033006899,UPDATED,TINTE FARMAVITA # 9.7,6.08695652,4.71,4429,TINTE FARMAVITA # 9.7,6.09,4.71,6.08695652,4.71,
8022033102126,UPDATED,TINTE FARMAVITA # 9.72,6.08695652,4.71,4430,TINTE FARMAVITA # 9.72,6.09,4.71,6.08695652,4.71,
8022033007940,UPDATED,TINTE FARMAVITA # 900 ,6.08695652,4.71,4431,TINTE FARMAVITA # 900 ,6.09,4.71,6.08695652,4.71,
8022033007957,UPDATED,TINTE FARMAVITA # 901,6.08695652,4.71,4432,TINTE FARMAVITA # 901,6.09,4.71,6.08695652,4.71,
8022033007964,UPDATED,TINTE FARMAVITA # 902,6.08695652,4.71,4433,TINTE FARMAVITA # 902,6.09,4.71,6.08695652,4.71,
8022033007971,UPDATED,TINTE FARMAVITA # 903,6.08695652,4.71,4434,TINTE FARMAVITA # 903,6.09,4.71,6.08695652,4.71,
8022033007988,UPDATED,TINTE FARMAVITA # 911,6.08695652,4.71,4435,TINTE FARMAVITA # 911,6.09,4.71,6.08695652,4.71,
8022033102164,UPDATED,TINTE FARMAVITA # 912,6.08695652,4.71,4436,TINTE FARMAVITA # 912,6.09,4.71,6.08695652,4.71,
8022033007995,UPDATED,"TINTE FARMAVITA 10,00",6.08695652,4.71,4437,"TINTE FARMAVITA 10,00",6.09,4.71,6.08695652,4.71,
8022033007322,UPDATED,TINTE FARMAVITA 10.1,6.08695652,4.71,4438,TINTE FARMAVITA 10.1,6.09,4.71,6.08695652,4.71,
8022033008022,UPDATED,"TINTE FARMAVITA 12,61",6.08695652,4.71,4439,"TINTE FARMAVITA 12,61",6.09,4.71,6.08695652,4.71,
8022033008015,UPDATED,TINTE FARMAVITA 3 12.81,6.08695652,4.71,4440,TINTE FARMAVITA 3 12.81,6.09,4.71,6.08695652,4.71,
8022033007643,UPDATED,"TINTE FARMAVITA 4,5",6.08695652,4.71,4441,"TINTE FARMAVITA 4,5",6.09,4.71,6.08695652,4.71,
8022033007681,UPDATED,"TINTE FARMAVITA 5,4",6.08695652,4.71,4442,"TINTE FARMAVITA 5,4",6.09,4.71,6.08695652,4.71,
8022033007650,UPDATED,"TINTE FARMAVITA 5,5",6.08695652,4.71,4443,"TINTE FARMAVITA 5,5",6.09,4.71,6.08695652,4.71,
8022033007698,UPDATED,"TINTE FARMAVITA 6,4 ",6.08695652,4.71,4445,"TINTE FARMAVITA 6,4 ",6.09,4.71,6.08695652,4.71,
8022033007797,UPDATED,"TINTE FARMAVITA 6,46",6.08695652,4.71,4446,"TINTE FARMAVITA 6,46",6.09,4.71,6.08695652,4.71,
8022033007773,UPDATED,"TINTE FARMAVITA 7,45",6.08695652,4.71,4447,"TINTE FARMAVITA 7,45",6.09,4.71,6.08695652,4.71,
8022033007834,UPDATED,"TINTE FARMAVITA 7,62",6.08695652,4.71,4448,"TINTE FARMAVITA 7,62",6.09,4.71,6.08695652,4.71,
8022033108715,UPDATED,"TINTE FARMAVITA 9,12",6.08695652,4.71,4449,"TINTE FARMAVITA 9,12",6.09,4.71,6.08695652,4.71,
8022033007414,UPDATED,"TINTE FARMAVITA 9,33",6.08695652,4.71,4450,"TINTE FARMAVITA 9,33",6.09,4.71,6.08695652,4.71,
8022033007803,UPDATED,TINTE FARTMAVITA # 7.46,6.08695652,4.71,4451,TINTE FARTMAVITA # 7.46,6.09,4.71,6.08695652,4.71,
8022033108685,UPDATED,TINTE FATRMAVITA # 9.21,6.08695652,4.71,4452,TINTE FATRMAVITA # 9.21,6.09,4.71,6.08695652,4.71,
7861076261442,UPDATED,TINTE PINCELLE RED,4.34782609,3.0,4453,TINTE PINCELLE RED,4.35,3.0,4.34782609,3.0,
7861076260360,UPDATED,TINTE RENE CHARDON #  6.0,4.34782609,2.97,4455,TINTE RENE CHARDON #  6.0,4.35,3.0,4.34782609,2.97,
7861076261275,UPDATED,TINTE RENE CHARDON # 1.0,4.34782609,2.97,4456,TINTE RENE CHARDON # 1.0,4.35,2.97,4.34782609,2.97,
7861076260407,UPDATED,TINTE RENE CHARDON # 10.0 ,4.34782609,3.0,4458,TINTE RENE CHARDON # 10.0 ,4.35,3.0,4.34782609,3.0,
7861076260544,UPDATED,TINTE RENE CHARDON # 10.11,4.34782609,3.0,4459,TINTE RENE CHARDON # 10.11,4.35,3.0,4.34782609,3.0,
7861076260551,UPDATED,TINTE RENE CHARDON # 11.11,4.34782609,2.97,4460,TINTE RENE CHARDON # 11.11,4.34782609,3.0,4.34782609,2.97,
7861076260773,UPDATED,TINTE RENE CHARDON # 4.66,4.34782609,2.97,4465,TINTE RENE CHARDON # 4.66,4.35,3.0,4.34782609,2.97,
7861076260629,UPDATED,TINTE RENE CHARDON # 5.22,4.34782609,2.97,4467,TINTE RENE CHARDON # 5.22,4.35,3.0,4.34782609,2.97,
7861076260780,UPDATED,TINTE RENE CHARDON # 5.66,4.34782609,3.0,4469,TINTE RENE CHARDON # 5.66,4.35,3.0,4.34782609,3.0,
7861076260421,UPDATED,TINTE RENE CHARDON # 6.00,4.34782609,2.97,4470,TINTE RENE CHARDON # 6.00,4.35,3.0,4.34782609,2.97,
7861076260643,UPDATED,TINTE RENE CHARDON # 6.3,4.34782609,2.97,4472,TINTE RENE CHARDON # 6.3,4.35,3.0,4.34782609,2.97,
7861076260698,UPDATED,TINTE RENE CHARDON # 6.35,4.34782609,2.97,4473,TINTE RENE CHARDON # 6.35,4.35,3.0,4.34782609,2.97,
7861076260742,UPDATED,TINTE RENE CHARDON # 6.46,4.34782609,2.97,4474,TINTE RENE CHARDON # 6.46,4.35,3.0,4.34782609,2.97,
7861076260797,UPDATED,TINTE RENE CHARDON # 6.66,4.34782609,2.97,4475,TINTE RENE CHARDON # 6.66,4.34782609,3.0,4.34782609,2.97,
7861076260377,UPDATED,TINTE RENE CHARDON # 7.0,4.34782609,2.97,4476,TINTE RENE CHARDON # 7.0,4.35,3.0,4.34782609,2.97,
7861076260636,UPDATED,TINTE RENE CHARDON # 7.22,4.34782609,2.97,4482,TINTE RENE CHARDON # 7.22,4.35,3.0,4.34782609,2.97,
7861076261312,UPDATED,TINTE RENE CHARDON # 7.31,4.34782609,3.0,4484,TINTE RENE CHARDON # 7.31,4.35,3.0,4.34782609,3.0,
7861076260681,UPDATED,TINTE RENE CHARDON # 7.32,4.34782609,3.0,4485,TINTE RENE CHARDON # 7.32,4.35,3.0,4.34782609,3.0,
7861076260728,UPDATED,TINTE RENE CHARDON # 7.4,4.34782609,2.97,4487,TINTE RENE CHARDON # 7.4,4.35,3.0,4.34782609,2.97,
7861076260803,UPDATED,TINTE RENE CHARDON # 7.66,4.34782609,2.97,4490,TINTE RENE CHARDON # 7.66,4.35,3.0,4.34782609,2.97,
7861076260834,UPDATED,TINTE RENE CHARDON # 7.7,4.34782609,3.0,4491,TINTE RENE CHARDON # 7.7,4.35,3.0,4.34782609,3.0,
7861076260483,UPDATED,TINTE RENE CHARDON # 8.1,4.34782609,2.97,4494,TINTE RENE CHARDON # 8.1,4.35,3.0,4.34782609,2.97,
7861076260711,UPDATED,TINTE RENE CHARDON # 8.35,4.34782609,2.97,4496,TINTE RENE CHARDON # 8.35,4.35,3.0,4.34782609,2.97,
7861076260735,UPDATED,TINTE RENE CHARDON # 8.4,4.34782609,2.97,4497,TINTE RENE CHARDON # 8.4,4.35,3.0,4.34782609,2.97,
7861076260841,UPDATED,TINTE RENE CHARDON # 8.7,4.34782609,3.0,4498,TINTE RENE CHARDON # 8.7,4.35,3.0,4.34782609,3.0,
7861076260537,UPDATED,TINTE RENE CHARDON # 9.11,4.34782609,3.0,4501,TINTE RENE CHARDON # 9.11,4.35,3.0,4.34782609,3.0,
7861076260872,UPDATED,TINTE RENE CHARDON * 1,4.34782609,3.0,4503,TINTE RENE CHARDON * 1,4.35,3.0,4.34782609,3.0,
7861076260865,UPDATED,TINTE RENE CHARDON * 7,4.34782609,2.97,4504,TINTE RENE CHARDON * 7,4.35,3.0,4.34782609,2.97,
7861076260605,UPDATED,TINTE RENE CHARDON 90 GR # 5.13,4.34782609,2.97,4507,TINTE RENE CHARDON 90 GR # 5.13,4.35,3.0,4.34782609,2.97,
7861076260506,UPDATED,TINTE RENE CHARDON 90 GR # 6.11,4.34782609,3.0,4508,TINTE RENE CHARDON 90 GR # 6.11,4.35,3.0,4.34782609,3.0,
7861076260827,UPDATED,TINTE RENE CHARDON 90 GR # 6.7,4.34782609,2.97,4509,TINTE RENE CHARDON 90 GR # 6.7,4.35,3.0,4.34782609,2.97,
7861076260520,UPDATED,TINTE RENE CHARDON 90 GR # 8.11,4.34782609,3.0,4510,TINTE RENE CHARDON 90 GR # 8.11,4.35,3.0,4.34782609,3.0,
7861076261473,UPDATED,TINTE RENE CHARDON CLEAR,4.34782609,3.0,4511,TINTE RENE CHARDON CLEAR,4.35,3.0,4.34782609,3.0,
7861076261466,UPDATED,TINTE RENE CHARDON DEEP AQUA,4.34782609,3.0,4512,TINTE RENE CHARDON DEEP AQUA,4.35,3.0,4.34782609,3.0,
7861076261411,UPDATED,TINTE RENE CHARDON PINCELLE AMARILLO,4.34782609,3.0,4513,TINTE RENE CHARDON PINCELLE AMARILLO,4.35,3.0,4.34782609,3.0,
7861076261398,UPDATED,TINTE RENE CHARDON PINCELLE SANTORINI BLUE,4.34782609,3.0,4514,TINTE RENE CHARDON PINCELLE SANTORINI BLUE,4.35,3.0,4.34782609,3.0,
7702113048636,UPDATED,TINTE SALONI # 1.0 TECHINITONE ,5.22,2.375,4515,TINTE SALONI # 1.0 TECHINITONE ,5.22,3.8,5.22,2.375,
7702113035506,UPDATED,"TINTE SALONIN # 0,00",5.2173913,3.5,4516,"TINTE SALONIN # 0,00",5.22,3.5,5.2173913,3.5,
7702113005905,UPDATED,TINTE SALONIN # 1.0,5.2173913,3.5,4517,TINTE SALONIN # 1.0,5.22,3.5,5.2173913,3.5,
7702113012910,UPDATED,TINTE SALONIN # 1.1,5.2173913,3.5,4518,TINTE SALONIN # 1.1,5.22,3.5,5.2173913,3.5,
7702113005738,UPDATED,TINTE SALONIN # 10.0,5.2173913,3.5,4519,TINTE SALONIN # 10.0,5.22,3.5,5.2173913,3.5,
7702113005776,UPDATED,TINTE SALONIN # 10.11,5.2173913,3.5,4520,TINTE SALONIN # 10.11,5.22,3.5,5.2173913,3.5,
7702113035483,UPDATED,TINTE SALONIN # 10.12,5.2173913,3.5,4521,TINTE SALONIN # 10.12,5.22,3.5,5.2173913,3.5,
7702113035568,UPDATED,TINTE SALONIN # 12.1,5.2173913,3.5,4522,TINTE SALONIN # 12.1,5.22,3.5,5.2173913,3.5,
7702113041491,UPDATED,TINTE SALONIN # 12.11,5.2173913,3.5,4523,TINTE SALONIN # 12.11,5.22,3.5,5.2173913,3.5,
7702113035490,UPDATED,TINTE SALONIN # 12.112,5.2173913,3.5,4524,TINTE SALONIN # 12.112,5.22,3.5,5.2173913,3.5,
7702113005899,UPDATED,TINTE SALONIN # 3.0,5.2173913,3.5,4525,TINTE SALONIN # 3.0,5.22,3.5,5.2173913,3.5,
7702113024432,UPDATED,TINTE SALONIN # 3.0,5.2173913,3.5,4526,TINTE SALONIN # 3.0,5.22,3.5,5.2173913,3.5,
7702113038996,UPDATED,TINTE SALONIN # 3.00,5.2173913,3.5,4527,TINTE SALONIN # 3.00,5.22,3.5,5.2173913,3.5,
7702113007305,UPDATED,TINTE SALONIN # 4.0,5.2173913,3.5,4528,TINTE SALONIN # 4.0,5.22,3.5,5.2173913,3.5,
7702113039719,UPDATED,TINTE SALONIN # 4.0,5.2173913,3.5,4529,TINTE SALONIN # 4.0,5.22,3.5,5.2173913,3.5,
7702113039009,UPDATED,TINTE SALONIN # 4.00,5.2173913,3.5,4531,TINTE SALONIN # 4.00,5.22,3.5,5.2173913,3.5,
7702113012934,UPDATED,TINTE SALONIN # 4.22,5.2173913,3.5,4532,TINTE SALONIN # 4.22,5.22,3.5,5.2173913,3.5,
7702113005875,UPDATED,TINTE SALONIN # 5.0,5.2173913,3.5,4533,TINTE SALONIN # 5.0,5.22,3.5,5.2173913,3.5,
7702113024449,UPDATED,TINTE SALONIN # 5.0,6.0869565,3.5,4534,TINTE SALONIN # 5.0,6.09,3.5,6.0869565,3.5,
7702113039016,UPDATED,TINTE SALONIN # 5.00,5.2173913,3.5,4535,TINTE SALONIN # 5.00,5.22,3.5,5.2173913,3.5,
7702113039733,UPDATED,TINTE SALONIN # 5.1,5.2173913,3.5,4536,TINTE SALONIN # 5.1,5.22,3.5,5.2173913,3.5,
7702113012927,UPDATED,TINTE SALONIN # 5.22,5.2173913,3.5,4537,TINTE SALONIN # 5.22,5.22,3.5,5.2173913,3.5,
7702113024517,UPDATED,TINTE SALONIN # 5.25,5.2173913,3.5,4538,TINTE SALONIN # 5.25,5.22,3.5,5.2173913,3.5,
7702113006599,UPDATED,TINTE SALONIN # 5.4,5.2173913,3.5,4539,TINTE SALONIN # 5.4,5.22,3.5,5.2173913,3.5,
7702113024500,UPDATED,TINTE SALONIN # 5.42,5.2173913,3.5,4540,TINTE SALONIN # 5.42,5.22,3.5,5.2173913,3.5,
7702113006605,UPDATED,TINTE SALONIN # 5.5,5.2173913,3.5,4541,TINTE SALONIN # 5.5,5.22,3.5,5.2173913,3.5,
7702113006650,UPDATED,TINTE SALONIN # 5.62,5.2173913,3.5,4542,TINTE SALONIN # 5.62,5.22,3.5,5.2173913,3.5,
7702113005851,UPDATED,TINTE SALONIN # 6.0,5.2173913,3.5,4543,TINTE SALONIN # 6.0,5.22,3.5,5.2173913,3.5,
7702113024456,UPDATED,TINTE SALONIN # 6.0,6.0869565,3.5,4544,TINTE SALONIN # 6.0,6.09,3.5,6.0869565,3.5,
7702113043952,UPDATED,TINTE SALONIN # 6.00,6.0869565,3.5,4545,TINTE SALONIN # 6.00,6.09,3.5,6.0869565,3.5,
7702113010961,UPDATED,TINTE SALONIN # 6.1,5.2173913,3.5,4546,TINTE SALONIN # 6.1,5.22,3.5,5.2173913,3.5,
7702113035513,UPDATED,TINTE SALONIN # 6.31,5.2173913,3.5,4547,TINTE SALONIN # 6.31,5.22,3.5,5.2173913,3.5,
7702113005868,UPDATED,TINTE SALONIN # 6.35,5.2173913,3.5,4549,TINTE SALONIN # 6.35,5.22,3.5,5.2173913,3.5,
7702113024371,UPDATED,TINTE SALONIN # 6.35,5.2173913,3.5,4548,TINTE SALONIN # 6.35,5.22,3.5,5.2173913,3.5,
7702113010930,UPDATED,TINTE SALONIN # 6.42,5.2173913,3.5,4550,TINTE SALONIN # 6.42,5.22,3.5,5.2173913,3.5,
7702113006667,UPDATED,TINTE SALONIN # 6.66,5.2173913,3.4,4551,TINTE SALONIN # 6.66,5.22,3.4,5.2173913,3.4,
7702113024418,UPDATED,TINTE SALONIN # 6.66,5.2173913,3.5,4552,TINTE SALONIN # 6.66,5.22,3.5,5.2173913,3.5,
7702113039030,UPDATED,TINTE SALONIN # 6.7,5.2173913,3.5,4553,TINTE SALONIN # 6.7,5.22,3.5,5.2173913,3.5,
7702113005769,UPDATED,TINTE SALONIN # 7.0,5.2173913,3.5,4554,TINTE SALONIN # 7.0,5.22,3.5,5.2173913,3.5,
7702113024463,UPDATED,TINTE SALONIN # 7.0,5.2173913,3.5,4555,TINTE SALONIN # 7.0,5.22,3.5,5.2173913,3.5,
7702113035391,UPDATED,TINTE SALONIN # 7.00,5.2173913,3.5,4556,TINTE SALONIN # 7.00,5.22,3.5,5.2173913,3.5,
7702113043969,UPDATED,TINTE SALONIN # 7.00,6.0869565,3.5,4557,TINTE SALONIN # 7.00,6.09,3.5,6.0869565,3.5,
7702113006612,UPDATED,TINTE SALONIN # 7.1,5.2173913,3.5,4558,TINTE SALONIN # 7.1,5.22,3.5,5.2173913,3.5,
7702113026207,UPDATED,TINTE SALONIN # 7.1,5.2173913,3.5,4559,TINTE SALONIN # 7.1,5.22,3.5,5.2173913,3.5,
7702113019728,UPDATED,TINTE SALONIN # 7.11,5.2173913,3.5,4560,TINTE SALONIN # 7.11,5.22,3.5,5.2173913,3.5,
7702113039047,UPDATED,TINTE SALONIN # 7.2,5.2173913,3.5,4561,TINTE SALONIN # 7.2,5.22,3.5,5.2173913,3.5,
7702113005837,UPDATED,TINTE SALONIN # 7.3,5.2173913,3.5,4562,TINTE SALONIN # 7.3,5.22,3.5,5.2173913,3.5,
7702113024289,UPDATED,TINTE SALONIN # 7.32,5.2173913,3.5,4563,TINTE SALONIN # 7.32,5.22,3.5,5.2173913,3.5,
7702113010954,UPDATED,TINTE SALONIN # 7.34,5.2173913,3.5,4564,TINTE SALONIN # 7.34,5.22,3.5,5.2173913,3.5,
7702113005844,UPDATED,TINTE SALONIN # 7.36,5.2173913,3.5,4565,TINTE SALONIN # 7.36,5.22,3.5,5.2173913,3.5,
7702113035452,UPDATED,TINTE SALONIN # 7.5,5.2173913,3.5,4566,TINTE SALONIN # 7.5,5.22,3.5,5.2173913,3.5,
7702113010978,UPDATED,TINTE SALONIN # 7.64,5.2173913,3.5,4567,TINTE SALONIN # 7.64,5.22,3.5,5.2173913,3.5,
7702113006643,UPDATED,TINTE SALONIN # 8.0,5.2173913,3.5,4568,TINTE SALONIN # 8.0,5.22,3.5,5.2173913,3.5,
7702113024470,UPDATED,TINTE SALONIN # 8.0,5.2173913,3.5,4569,TINTE SALONIN # 8.0,5.22,3.5,5.2173913,3.5,
7702113035407,UPDATED,TINTE SALONIN # 8.00,5.2173913,3.5,4570,TINTE SALONIN # 8.00,5.22,3.5,5.2173913,3.5,
7702113043976,UPDATED,TINTE SALONIN # 8.00,6.0869565,3.5,4571,TINTE SALONIN # 8.00,6.09,3.5,6.0869565,3.5,
7702113006629,UPDATED,TINTE SALONIN # 8.01,5.2173913,3.5,4572,TINTE SALONIN # 8.01,5.22,3.5,5.2173913,3.5,
7702113019940,UPDATED,TINTE SALONIN # 8.12,5.2173913,3.5,4573,TINTE SALONIN # 8.12,5.22,3.5,5.2173913,3.5,
7702113018608,UPDATED,TINTE SALONIN # 8.2,5.2173913,3.5,4574,TINTE SALONIN # 8.2,5.22,3.5,5.2173913,3.5,
7702113019957,UPDATED,TINTE SALONIN # 8.22,5.2173913,3.5,4575,TINTE SALONIN # 8.22,5.22,3.5,5.2173913,3.5,
7702113037876,UPDATED,TINTE SALONIN # 8.3,5.2173913,3.5,4576,TINTE SALONIN # 8.3,5.22,3.5,5.2173913,3.5,
7702113005752,UPDATED,TINTE SALONIN # 8.31,5.2173913,3.5,4577,TINTE SALONIN # 8.31,5.22,3.5,5.2173913,3.5,
7702113035414,UPDATED,TINTE SALONIN # 8.4,5.2173913,3.5,4579,TINTE SALONIN # 8.4,5.22,3.5,5.2173913,3.5,
7702113039740,UPDATED,TINTE SALONIN # 8.4,6.08695652,3.55416667,4578,TINTE SALONIN # 8.4,5.22,3.5,6.08695652,3.55416667,
7702113035551,UPDATED,TINTE SALONIN # 8.64,5.2173913,3.5,4580,TINTE SALONIN # 8.64,5.22,3.5,5.2173913,3.5,
7702113035421,UPDATED,TINTE SALONIN # 8.66,5.2173913,3.5,4581,TINTE SALONIN # 8.66,5.22,3.5,5.2173913,3.5,
7702113010985,UPDATED,TINTE SALONIN # 8.7,5.2173913,3.5,4582,TINTE SALONIN # 8.7,5.22,3.5,5.2173913,3.5,
7702113026214,UPDATED,TINTE SALONIN # 9.01,5.2173913,3.5,4583,TINTE SALONIN # 9.01,5.22,3.5,5.2173913,3.5,
7702113019704,UPDATED,TINTE SALONIN # 9.11,5.2173913,3.5,4584,TINTE SALONIN # 9.11,5.22,3.5,5.2173913,3.5,
7702113039054,UPDATED,TINTE SALONIN # 9.2,5.2173913,3.5,4585,TINTE SALONIN # 9.2,5.22,3.5,5.2173913,3.5,
7702113005783,UPDATED,TINTE SALONIN # 9.21,5.2173913,3.5,4586,TINTE SALONIN # 9.21,5.22,3.5,5.2173913,3.5,
7702113005745,UPDATED,TINTE SALONIN # 9.3,5.2173913,3.5,4587,TINTE SALONIN # 9.3,5.22,3.5,5.2173913,3.5,
7702113041507,UPDATED,TINTE SALONIN 12.21,5.2173913,3.5,4589,TINTE SALONIN 12.21,5.22,3.5,5.2173913,3.5,
7702113035438,UPDATED,TINTE SALONIN 6.12,5.2173913,3.5,4590,TINTE SALONIN 6.12,5.22,3.5,5.2173913,3.5,
7702113010947,UPDATED,TINTE SALONIN 6.45,5.2173913,3.5,4591,TINTE SALONIN 6.45,5.22,3.5,5.2173913,3.5,
7702113006681,UPDATED,TINTE SALONIN 9.01,5.2173913,3.5,4594,TINTE SALONIN 9.01,5.22,3.5,5.2173913,3.5,
7702113024425,UPDATED,TINTE SALONIN GREENFOREST # 1.0,5.2173913,3.5,4595,TINTE SALONIN GREENFOREST # 1.0,5.22,3.5,5.2173913,3.5,
7861076261404,UPDATED,TINTE SALONIN VIOLET,4.34782609,3.0,4597,TINTE SALONIN VIOLET,4.35,3.0,4.34782609,3.0,
7702615000101,UPDATED,"TINTE THYMS # 1,0",4.34782609,3.21,4599,"TINTE THYMS # 1,0",4.35,3.5,4.34782609,3.21,
7702615000118,UPDATED,TINTE THYMS # 1.1,4.34782609,3.21,4600,TINTE THYMS # 1.1,4.34782609,3.0,4.34782609,3.21,
7702615031136,UPDATED,"TINTE THYMS # 10,03",4.347826,3.5,4601,"TINTE THYMS # 10,03",4.35,3.5,4.347826,3.5,
7702615021021,UPDATED,TINTE THYMS # 10.2,4.34782609,3.21,4602,TINTE THYMS # 10.2,4.35,3.0,4.34782609,3.21,
7702615001016,UPDATED,TINTE THYMS # 101M,4.34782609,3.5,4603,TINTE THYMS # 101M,4.35,3.5,4.34782609,3.5,
7702615102096,UPDATED,TINTE THYMS # 102M,4.34782609,3.5,4604,TINTE THYMS # 102M,4.35,3.5,4.34782609,3.5,
7702615001108,UPDATED,"TINTE THYMS # 11,0",4.34782609,3.21,4605,"TINTE THYMS # 11,0",4.35,3.4,4.34782609,3.21,
7702615001115,UPDATED,"TINTE THYMS # 11,1",4.34782609,3.21,4606,"TINTE THYMS # 11,1",4.35,3.5,4.34782609,3.21,
7702615001122,UPDATED,TINTE THYMS # 112M,4.34782609,3.5,4608,TINTE THYMS # 112M,4.35,3.5,4.34782609,3.5,
7702615001153,UPDATED,TINTE THYMS # 115M,4.34782609,3.5,4610,TINTE THYMS # 115M,4.35,3.5,4.34782609,3.5,
7702615001160,UPDATED,TINTE THYMS # 116M,4.34782609,3.5,4611,TINTE THYMS # 116M,4.35,3.5,4.34782609,3.5,
7702615001184,UPDATED,TINTE THYMS # 118M,4.34782609,3.21,4612,TINTE THYMS # 118M,4.35,3.5,4.34782609,3.21,
